id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,review_score,basement_size,built,renovation,zipcode,latitude,longitude,living_room_size,lot_size
7882192.0,08 August 2014,258000.0,3.0,1.75,1.0,0.0,0.0,good,8.0,940.0,1978.0,0.0,98023.0,47.3077,-122.381,2090.0,8400.0
6972450.0,10 July 2014,600000.0,2.0,2.5,1.0,0.0,0.0,good,9.0,470.0,1912.0,1989.0,98024.0,47.5629,-121.918,2460.0,310582.0
7778059.0,17 November 2014,265000.0,3.0,2.75,3.0,0.0,0.0,fair,6.0,0.0,1999.0,0.0,98103.0,47.6914,-122.343,1120.0,1087.0
7501315.0,24 April 2015,321000.0,5.0,2.75,1.0,0.0,0.0,good,8.0,1490.0,1978.0,0.0,98032.0,47.3661,-122.28,1790.0,7330.0
6872722.0,29 August 2014,682000.0,5.0,2.25,1.5,0.0,0.0,good,7.0,400.0,1910.0,0.0,98109.0,47.644,-122.353,1960.0,4000.0
7583670.0,14 November 2014,295700.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2000.0,0.0,98092.0,47.3286,-122.208,2360.0,7700.0
6893176.0,06 May 2014,609000.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1985.0,0.0,98052.0,47.7227,-122.098,2450.0,37981.0
6779360.0,25 June 2014,995000.0,3.0,4.5,2.0,1.0,3.0,fair,8.0,660.0,1968.0,1990.0,98166.0,47.4734,-122.365,2460.0,18512.0
7348633.0,18 August 2014,530000.0,3.0,2.25,2.0,0.0,0.0,good,7.0,0.0,1986.0,0.0,98029.0,47.5665,-122.023,2190.0,10168.0
7911515.0,29 December 2014,614000.0,5.0,2.5,2.0,0.0,0.0,EXCELLENT,7.0,1280.0,1907.0,2004.0,98118.0,47.5506,-122.269,1550.0,5150.0
,,390000.0,,2.5,,,0.0,,7.0,730.0,1986.0,0.0,,,,2670.0,23400.0
7489555.0,10 November 2014,467000.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2004.0,0.0,98053.0,47.6793,-122.033,2120.0,5080.0
6825536.0,13 August 2014,484000.0,6.0,2.5,1.0,0.0,0.0,fair,,1240.0,1980.0,0.0,98059.0,47.5116,-122.163,2060.0,8745.0
6808006.0,13 November 2014,340000.0,3.0,2.5,3.0,0.0,0.0,fair,7.0,0.0,2003.0,0.0,98103.0,47.6985,-122.34,1410.0,1355.0
7112393.0,23 December 2014,302495.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1994.0,0.0,98030.0,47.3821,-122.207,2250.0,7240.0
6854215.0,25 September 2014,532500.0,3.0,1.75,1.0,0.0,0.0,excellent,7.0,640.0,1927.0,0.0,98117.0,47.6886,-122.361,1400.0,3840.0
7275890.0,10 September 2014,441500.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,640.0,1993.0,0.0,98059.0,47.5093,-122.153,2420.0,9145.0
7269130.0,24 July 2014,470000.0,4.0,2.5,1.0,0.0,3.0,good,6.0,1150.0,1967.0,0.0,98198.0,47.4132,-122.328,1920.0,8600.0
7438390.0,25 June 2014,2300000.0,4.0,3.25,2.0,0.0,0.0,FAIR,8.0,0.0,2004.0,0.0,98004.0,47.6154,-122.21,2830.0,12821.0
6993679.0,17 December 2014,590000.0,3.0,2.5,1.0,0.0,0.0,fair,7.0,0.0,1996.0,0.0,98058.0,47.3917,-122.084,2800.0,98010.0
7404727.0,29 July 2014,320000.0,3.0,1.75,1.0,0.0,0.0,fair,9.0,530.0,1942.0,0.0,98133.0,47.7599,-122.343,2030.0,6000.0
7910656.0,03 November 2014,363000.0,2.0,2.0,2.0,0.0,0.0,fair,7.0,120.0,2009.0,0.0,98144.0,47.5926,-122.295,1150.0,1161.0
6909022.0,07 July 2014,747500.0,4.0,2.25,2.0,0.0,0.0,good,7.0,0.0,1977.0,0.0,98028.0,47.7473,-122.257,2880.0,14400.0
7316543.0,23 July 2014,750000.0,2.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2003.0,0.0,98053.0,47.7106,-122.023,2305.0,7220.0
8069617.0,05 May 2014,831000.0,4.0,3.0,2.0,0.0,0.0,good,7.0,560.0,1982.0,2011.0,98112.0,47.6196,-122.292,1670.0,4000.0
7431749.0,24 April 2015,403000.0,3.0,2.5,2.0,0.0,0.0,fair,,0.0,2004.0,0.0,98065.0,47.5305,-121.854,1970.0,4105.0
6865237.0,08 August 2014,445000.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2005.0,0.0,98056.0,47.514,-122.189,2470.0,5064.0
7563348.0,26 March 2015,345000.0,3.0,1.0,1.0,0.0,0.0,good,7.0,0.0,1970.0,0.0,98072.0,47.7502,-122.108,1410.0,18200.0
7573780.0,09 February 2015,2260000.0,3.0,3.5,1.0,0.0,0.0,fair,7.0,0.0,2003.0,0.0,98004.0,47.6178,-122.209,3110.0,12433.0
7218087.0,16 June 2014,371025.0,3.0,2.0,1.0,0.0,0.0,fair,10.0,0.0,1977.0,0.0,98011.0,47.736,-122.199,2040.0,8856.0
7552881.0,30 July 2014,355000.0,2.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1916.0,0.0,98136.0,47.5491,-122.386,1350.0,6250.0
7566901.0,09 September 2014,270000.0,3.0,1.0,1.0,0.0,0.0,good,8.0,0.0,1972.0,0.0,98058.0,47.4579,-122.09,2060.0,19350.0
7963923.0,05 June 2014,425000.0,4.0,2.75,2.0,0.0,1.0,good,9.0,0.0,1957.0,0.0,98198.0,47.4117,-122.333,2280.0,9250.0
6894904.0,13 March 2015,364808.0,3.0,1.75,1.0,0.0,0.0,fair,7.0,700.0,1967.0,0.0,98058.0,47.4524,-122.146,1990.0,9720.0
7594568.0,13 January 2015,320000.0,3.0,2.25,1.0,0.0,0.0,fair,9.0,380.0,1981.0,0.0,98058.0,47.4394,-122.14,1710.0,7241.0
7201691.0,14 October 2014,325000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2006.0,0.0,98030.0,47.3831,-122.185,2665.0,6119.0
7761356.0,04 September 2014,350000.0,3.0,2.25,2.0,0.0,0.0,FAIR,8.0,240.0,1984.0,0.0,98058.0,47.4459,-122.124,1970.0,10150.0
6855224.0,19 February 2015,170000.0,3.0,1.5,1.0,0.0,0.0,fair,10.0,0.0,1947.0,0.0,98168.0,47.4738,-122.263,1650.0,10176.0
7544130.0,09 May 2014,255000.0,2.0,1.0,1.0,0.0,0.0,good,,0.0,1984.0,0.0,98070.0,47.3356,-122.502,1860.0,28717.0
7935256.0,10 December 2014,550000.0,3.0,1.0,1.0,0.0,0.0,fair,6.0,250.0,1947.0,0.0,98117.0,47.6973,-122.389,2190.0,5250.0
7857825.0,03 July 2014,835000.0,4.0,4.25,2.0,0.0,0.0,fair,9.0,0.0,2005.0,0.0,98092.0,47.3069,-122.148,3620.0,23035.0
6840320.0,,420000.0,,1.0,1.0,0.0,,,6.0,,,,98116.0,47.5588,-122.392,,
7927273.0,14 May 2014,925000.0,4.0,2.5,2.5,0.0,0.0,excellent,6.0,0.0,1958.0,0.0,98040.0,47.5786,-122.236,1880.0,7350.0
6962410.0,06 June 2014,389250.0,2.0,1.5,1.0,0.0,0.0,fair,9.0,560.0,1956.0,0.0,98126.0,47.5344,-122.381,1320.0,4080.0
7308947.0,01 May 2015,748000.0,3.0,2.5,1.0,0.0,0.0,fair,7.0,1300.0,2004.0,0.0,98033.0,47.6984,-122.201,1860.0,10401.0
7030301.0,24 March 2015,284000.0,3.0,1.75,1.0,0.0,0.0,fair,7.0,330.0,1988.0,0.0,98042.0,47.3594,-122.076,1680.0,9680.0
7005946.0,11 June 2014,588000.0,4.0,2.0,1.0,0.0,0.0,fair,9.0,700.0,1950.0,0.0,98115.0,47.6858,-122.286,1680.0,6000.0
7033448.0,20 March 2015,372500.0,3.0,1.75,1.0,0.0,0.0,good,,0.0,1963.0,0.0,98133.0,47.7338,-122.332,1290.0,8147.0
7622701.0,18 February 2015,285000.0,4.0,3.0,2.0,0.0,0.0,good,8.0,0.0,1988.0,0.0,98042.0,47.3768,-122.117,1690.0,7194.0
6966753.0,27 May 2014,360000.0,3.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1954.0,0.0,98177.0,47.7683,-122.359,1570.0,9100.0
8014954.0,18 November 2014,275000.0,3.0,1.0,1.0,0.0,0.0,good,8.0,220.0,1930.0,0.0,98024.0,47.5617,-121.859,1460.0,47044.0
7702218.0,16 September 2014,428000.0,2.0,2.0,1.0,0.0,0.0,fair,7.0,0.0,2003.0,0.0,98053.0,47.7106,-122.03,1660.0,4225.0
7723289.0,25 March 2015,847000.0,6.0,2.5,2.0,0.0,0.0,FAIR,7.0,0.0,1969.0,0.0,98177.0,47.7209,-122.372,2560.0,11532.0
7658205.0,26 September 2014,316000.0,3.0,1.0,1.0,0.0,0.0,good,7.0,0.0,1977.0,0.0,98019.0,47.7422,-121.981,1380.0,8128.0
7349411.0,05 May 2015,375000.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,2000.0,0.0,98003.0,47.3487,-122.304,2050.0,7264.0
7420777.0,08 May 2014,533000.0,3.0,1.0,1.0,0.0,0.0,fair,7.0,500.0,1967.0,0.0,98115.0,47.6899,-122.321,1560.0,4080.0
7206450.0,23 May 2014,556000.0,5.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1991.0,0.0,98023.0,47.2996,-122.342,3270.0,12133.0
7911333.0,15 September 2014,225000.0,4.0,2.0,1.0,0.0,0.0,fair,9.0,1020.0,1966.0,0.0,98042.0,47.361,-122.116,1300.0,9709.0
6855820.0,30 October 2014,537250.0,4.0,2.5,1.0,0.0,0.0,good,7.0,950.0,1978.0,0.0,98155.0,47.7752,-122.285,2710.0,10970.0
7271571.0,17 December 2014,255000.0,3.0,1.0,1.0,0.0,0.0,good,12.0,0.0,1967.0,0.0,98058.0,47.4551,-122.154,1460.0,11730.0
7424972.0,09 April 2015,530000.0,4.0,2.5,2.0,0.0,0.0,fair,9.0,0.0,2006.0,0.0,98059.0,47.479,-122.129,2120.0,4750.0
7257266.0,13 April 2015,5300000.0,6.0,6.0,2.0,1.0,4.0,good,6.0,2390.0,1991.0,0.0,98040.0,47.5631,-122.21,4320.0,24619.0
7082308.0,24 March 2015,595000.0,3.0,2.75,2.0,0.0,0.0,fair,7.0,0.0,1996.0,0.0,98014.0,47.6596,-121.96,2650.0,38307.0
7315533.0,14 August 2014,548000.0,4.0,2.0,1.0,0.0,0.0,good,8.0,0.0,1958.0,0.0,98008.0,47.6115,-122.124,1280.0,9102.0
7421551.0,20 March 2015,234975.0,3.0,1.75,1.0,0.0,0.0,fair,9.0,550.0,1980.0,0.0,98092.0,47.3187,-122.182,1280.0,8073.0
6845004.0,19 August 2014,600000.0,3.0,1.75,2.5,0.0,0.0,fair,,190.0,2005.0,0.0,98102.0,47.6498,-122.321,1750.0,1572.0
8053157.0,24 March 2015,432000.0,4.0,1.0,1.0,0.0,0.0,good,7.0,0.0,1967.0,0.0,98072.0,47.743,-122.097,1550.0,14120.0
7230067.0,02 February 2015,455000.0,3.0,1.5,2.0,0.0,0.0,fair,7.0,0.0,1986.0,0.0,98034.0,47.7085,-122.217,1420.0,8187.0
7602601.0,24 October 2014,279950.0,3.0,1.75,1.0,0.0,0.0,FAIR,10.0,300.0,1965.0,0.0,98155.0,47.7571,-122.328,2080.0,9076.0
7534470.0,20 October 2014,267500.0,3.0,1.5,1.0,0.0,0.0,good,8.0,0.0,1963.0,0.0,98030.0,47.3737,-122.216,1710.0,8000.0
7224279.0,09 September 2014,620000.0,4.0,2.5,2.0,0.0,0.0,fair,,0.0,2000.0,0.0,98038.0,47.4306,-122.049,1890.0,65340.0
6840519.0,27 January 2015,110000.0,2.0,1.0,1.0,0.0,0.0,poor,7.0,0.0,1943.0,0.0,98166.0,47.4784,-122.335,980.0,7590.0
7737441.0,13 May 2014,625000.0,3.0,3.5,2.0,0.0,0.0,good,7.0,370.0,2009.0,0.0,98122.0,47.607,-122.305,1480.0,3600.0
6836570.0,29 May 2014,389000.0,2.0,1.0,1.0,0.0,0.0,fair,,0.0,1952.0,0.0,98115.0,47.6999,-122.305,1260.0,7528.0
7397226.0,,1200000.0,,2.0,2.0,,0.0,fair,8.0,0.0,,0.0,,,,,
7425177.0,24 April 2015,788500.0,4.0,2.25,2.0,0.0,0.0,good,8.0,0.0,1977.0,0.0,98027.0,47.4569,-122.02,2510.0,69696.0
7098809.0,25 July 2014,567000.0,5.0,2.25,1.0,0.0,0.0,fair,7.0,500.0,1974.0,0.0,98033.0,47.6737,-122.169,2100.0,8661.0
7556026.0,13 January 2015,515000.0,2.0,2.25,1.0,0.0,2.0,fair,8.0,820.0,1987.0,0.0,98023.0,47.3361,-122.353,2690.0,15000.0
7942338.0,02 September 2014,605000.0,4.0,2.5,1.0,0.0,0.0,excellent,8.0,840.0,1968.0,0.0,98155.0,47.7761,-122.285,2430.0,9600.0
7262791.0,27 October 2014,430000.0,4.0,3.75,2.0,0.0,0.0,fair,8.0,0.0,1936.0,1994.0,98055.0,47.4744,-122.213,1180.0,4800.0
7145116.0,17 July 2014,805000.0,2.0,1.75,1.0,0.0,1.0,fair,5.0,0.0,1920.0,0.0,98199.0,47.6712,-122.409,2360.0,6000.0
7139074.0,13 April 2015,567500.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1999.0,0.0,98074.0,47.6036,-122.014,1530.0,5606.0
7184944.0,05 June 2014,647500.0,3.0,1.75,1.0,0.0,0.0,excellent,7.0,0.0,1916.0,0.0,98144.0,47.5873,-122.29,2020.0,5850.0
7065759.0,26 November 2014,495000.0,2.0,1.75,2.5,0.0,0.0,good,8.0,0.0,1903.0,0.0,98122.0,47.6106,-122.31,1500.0,1795.0
7870740.0,04 November 2014,825000.0,4.0,2.5,2.0,0.0,0.0,fair,6.0,0.0,2006.0,0.0,98027.0,47.541,-121.998,3370.0,5237.0
7489066.0,09 March 2015,435000.0,4.0,2.25,2.0,0.0,0.0,good,7.0,0.0,1987.0,0.0,98058.0,47.4627,-122.152,2390.0,8015.0
7240886.0,09 September 2014,445950.0,3.0,1.75,1.0,0.0,0.0,EXCELLENT,6.0,0.0,1968.0,0.0,98034.0,47.7321,-122.195,1520.0,7344.0
6757598.0,03 June 2014,960000.0,5.0,2.75,2.0,0.0,0.0,fair,7.0,0.0,1993.0,0.0,98006.0,47.5531,-122.119,2860.0,9327.0
6878576.0,17 September 2014,,4.0,3.0,1.5,,0.0,excellent,8.0,,,,,,-122.331,1770.0,
7581267.0,18 June 2014,274500.0,3.0,2.25,1.0,0.0,0.0,good,,400.0,1969.0,0.0,98023.0,47.3191,-122.383,1930.0,8000.0
7728367.0,29 April 2015,729953.0,5.0,3.0,1.5,0.0,0.0,good,9.0,1230.0,1909.0,0.0,98133.0,47.7053,-122.34,1509.0,1626.0
7227240.0,28 July 2014,464950.0,3.0,1.5,2.0,0.0,0.0,fair,6.0,170.0,2008.0,0.0,98109.0,47.6384,-122.342,1230.0,2120.0
7575742.0,12 November 2014,620000.0,4.0,1.75,1.0,0.0,2.0,fair,10.0,0.0,1959.0,0.0,98005.0,47.5904,-122.177,3050.0,14640.0
7276894.0,16 January 2015,735000.0,4.0,3.5,2.0,0.0,0.0,fair,9.0,0.0,2005.0,0.0,98075.0,47.5968,-121.978,3080.0,5600.0
7537932.0,21 April 2015,450000.0,4.0,2.25,1.0,0.0,0.0,fair,,640.0,1959.0,0.0,98133.0,47.7356,-122.335,1890.0,8580.0
7106482.0,05 June 2014,450000.0,4.0,1.0,1.5,0.0,0.0,fair,7.0,750.0,1916.0,1986.0,98118.0,47.5529,-122.268,1140.0,4676.0
6950740.0,11 May 2014,842500.0,4.0,2.5,2.5,0.0,0.0,good,8.0,0.0,1902.0,0.0,98122.0,47.6106,-122.31,1720.0,2283.0
7691191.0,08 October 2014,360000.0,3.0,2.0,1.0,0.0,0.0,fair,8.0,900.0,1979.0,0.0,98058.0,47.4674,-122.107,1890.0,36626.0
7531895.0,24 June 2014,585000.0,3.0,2.5,2.0,0.0,0.0,fair,10.0,0.0,1998.0,0.0,98070.0,47.4815,-122.47,1277.0,100545.0
7818404.0,14 August 2014,461000.0,3.0,2.25,1.0,0.0,0.0,good,8.0,700.0,1977.0,0.0,98033.0,47.7011,-122.171,1780.0,7420.0
7042531.0,18 August 2014,345000.0,2.0,1.0,1.0,0.0,0.0,fair,8.0,430.0,1949.0,0.0,98126.0,47.5315,-122.38,1470.0,5225.0
7397872.0,02 July 2014,1075000.0,3.0,2.5,1.0,0.0,0.0,fair,8.0,1600.0,1970.0,0.0,98115.0,47.6948,-122.286,1550.0,6300.0
7770737.0,27 February 2015,643000.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1988.0,0.0,98029.0,47.574,-122.013,2420.0,8391.0
7391531.0,29 September 2014,690000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1990.0,0.0,98074.0,47.6253,-122.027,2820.0,8307.0
6747388.0,01 April 2015,282000.0,4.0,1.0,1.5,0.0,0.0,FAIR,10.0,0.0,1949.0,0.0,98155.0,47.7529,-122.306,1350.0,9113.0
7963103.0,18 November 2014,549000.0,3.0,1.75,1.0,0.0,0.0,good,7.0,880.0,1951.0,0.0,98117.0,47.6925,-122.388,2140.0,7150.0
7954809.0,08 January 2015,815000.0,3.0,2.0,2.0,0.0,1.0,GOOD,11.0,750.0,1926.0,0.0,98199.0,47.648,-122.395,2000.0,6000.0
,,,,4.25,,1.0,,EXCELLENT,,,1952.0,0.0,,47.6393,,,
7258144.0,13 April 2015,700000.0,3.0,2.25,2.0,0.0,0.0,good,8.0,0.0,1984.0,0.0,98052.0,47.6386,-122.11,2050.0,11448.0
7609109.0,14 July 2014,933399.0,3.0,2.5,2.0,0.0,0.0,fair,6.0,830.0,1992.0,0.0,98052.0,47.6468,-122.116,2720.0,11941.0
7867257.0,03 July 2014,290000.0,3.0,1.0,1.0,0.0,0.0,fair,6.0,0.0,1967.0,0.0,98055.0,47.4627,-122.213,2200.0,11250.0
7161953.0,24 May 2014,372000.0,4.0,1.75,1.0,0.0,0.0,excellent,7.0,620.0,1979.0,0.0,98045.0,47.4487,-121.772,1500.0,9752.0
,,450000.0,,1.75,1.0,,,good,10.0,460.0,,0.0,,47.6795,,,
8040988.0,05 September 2014,303700.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2010.0,0.0,98030.0,47.3668,-122.178,1981.0,5894.0
7869029.0,24 July 2014,672000.0,4.0,2.5,2.0,0.0,0.0,good,8.0,0.0,1989.0,0.0,98029.0,47.5744,-121.993,2820.0,8484.0
7661829.0,23 June 2014,334000.0,4.0,1.5,1.5,0.0,0.0,FAIR,7.0,0.0,1970.0,0.0,98034.0,47.7197,-122.173,1480.0,8155.0
7049375.0,25 June 2014,260000.0,2.0,1.0,1.0,0.0,0.0,fair,7.0,0.0,1944.0,0.0,98178.0,47.4979,-122.241,1270.0,6875.0
,,749950.0,,,,,0.0,good,8.0,,1941.0,0.0,,,-122.367,,5350.0
6868890.0,23 December 2014,330000.0,4.0,2.25,2.0,0.0,0.0,good,,0.0,1984.0,0.0,98022.0,47.2624,-122.015,2030.0,48000.0
7911394.0,28 October 2014,830000.0,5.0,3.0,2.0,0.0,0.0,fair,9.0,780.0,1960.0,1992.0,98103.0,47.654,-122.342,1620.0,1544.0
7258082.0,08 July 2014,1131000.0,3.0,2.25,1.0,0.0,3.0,fair,6.0,0.0,2006.0,0.0,98166.0,47.4389,-122.351,2720.0,12600.0
7812261.0,07 July 2014,320000.0,3.0,1.0,1.0,0.0,0.0,good,,650.0,1948.0,0.0,98155.0,47.7552,-122.327,1200.0,8152.0
7439172.0,14 April 2015,260000.0,2.0,1.0,1.5,0.0,0.0,excellent,7.0,0.0,1920.0,0.0,98038.0,47.407,-122.045,1520.0,34929.0
7551118.0,26 June 2014,225000.0,3.0,2.0,1.0,0.0,0.0,excellent,,730.0,1945.0,0.0,98146.0,47.4851,-122.338,1560.0,11475.0
7192759.0,17 September 2014,279200.0,1.0,1.0,1.0,0.0,0.0,FAIR,6.0,0.0,1939.0,0.0,98117.0,47.6976,-122.359,1270.0,6350.0
6938221.0,20 May 2014,520000.0,4.0,3.5,2.0,0.0,0.0,fair,7.0,640.0,1942.0,2014.0,98125.0,47.726000000000006,-122.296,1530.0,8000.0
7573646.0,25 June 2014,505000.0,3.0,2.5,2.0,0.0,0.0,good,10.0,0.0,1987.0,0.0,98029.0,47.5674,-122.017,1850.0,4661.0
7527268.0,06 May 2014,234000.0,3.0,1.75,1.0,0.0,0.0,good,7.0,480.0,1975.0,0.0,98042.0,47.375,-122.14,1490.0,7469.0
7746914.0,29 September 2014,503000.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,2005.0,0.0,98155.0,47.7728,-122.271,2790.0,5583.0
7245387.0,06 August 2014,606000.0,4.0,2.25,1.0,0.0,0.0,good,8.0,650.0,1979.0,0.0,98033.0,47.6925,-122.184,2240.0,8858.0
7023259.0,23 July 2014,433500.0,3.0,1.0,1.0,0.0,0.0,good,9.0,450.0,1937.0,0.0,98115.0,47.6839,-122.281,1570.0,5000.0
7869502.0,23 January 2015,250000.0,3.0,1.5,1.0,0.0,0.0,FAIR,8.0,1330.0,1951.0,0.0,98056.0,47.524,-122.2,2210.0,9669.0
7226805.0,05 August 2014,719000.0,3.0,2.5,2.0,0.0,0.0,good,7.0,0.0,1984.0,0.0,98006.0,47.5477,-122.141,2290.0,11524.0
7927654.0,10 December 2014,381000.0,3.0,2.0,1.0,0.0,0.0,GOOD,7.0,0.0,1959.0,0.0,98166.0,47.415,-122.337,1900.0,14400.0
7414335.0,,,3.0,,,0.0,0.0,fair,,,,0.0,,,-122.283,2434.0,
7783039.0,,,1.0,0.75,,0.0,,excellent,11.0,,,0.0,,,-121.91,,24513.0
7438873.0,13 May 2014,651000.0,4.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1993.0,0.0,98074.0,47.6334,-122.021,2260.0,7035.0
6837577.0,04 February 2015,439000.0,2.0,1.0,1.0,0.0,0.0,fair,9.0,200.0,1949.0,0.0,98115.0,47.6767,-122.286,1850.0,5243.0
7701894.0,14 February 2015,325000.0,2.0,1.0,1.0,0.0,0.0,GOOD,7.0,0.0,1955.0,0.0,98146.0,47.5141,-122.377,860.0,6300.0
,02 May 2014,,,,1.0,0.0,0.0,fair,10.0,,,1994.0,,,,,6380.0
7768147.0,07 October 2014,519900.0,4.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1999.0,0.0,98028.0,47.7361,-122.234,2380.0,6075.0
7719310.0,23 July 2014,545000.0,4.0,2.75,2.0,0.0,0.0,FAIR,8.0,0.0,1984.0,0.0,98038.0,47.4054,-122.03,2580.0,37263.0
6985164.0,14 July 2014,1062500.0,4.0,4.0,2.0,0.0,0.0,fair,10.0,0.0,2003.0,0.0,98075.0,47.5852,-121.966,4640.0,17268.0
7446794.0,14 May 2014,542000.0,4.0,1.75,1.0,0.0,0.0,good,7.0,950.0,1955.0,0.0,98006.0,47.5765,-122.147,1480.0,8360.0
7756530.0,08 December 2014,465000.0,4.0,1.75,2.0,0.0,0.0,good,7.0,0.0,1961.0,0.0,98077.0,47.7358,-122.076,2700.0,29680.0
7905132.0,31 March 2015,408000.0,2.0,2.0,1.0,0.0,0.0,fair,6.0,0.0,2006.0,0.0,98053.0,47.72,-122.024,1440.0,5580.0
7669870.0,,292000.0,4.0,,,0.0,,,7.0,,,0.0,98030.0,,,2242.0,
7052459.0,07 May 2014,253000.0,3.0,1.75,1.0,0.0,0.0,fair,9.0,0.0,1994.0,0.0,98010.0,47.3277,-122.001,1980.0,10175.0
6764667.0,05 September 2014,280000.0,2.0,1.0,1.0,0.0,0.0,excellent,7.0,0.0,1942.0,0.0,98106.0,47.5232,-122.354,890.0,6050.0
6808085.0,04 June 2014,658588.0,3.0,2.25,2.0,0.0,0.0,fair,7.0,0.0,1986.0,0.0,98027.0,47.4871,-122.065,3040.0,35395.0
6727961.0,16 December 2014,635000.0,4.0,2.25,1.0,0.0,0.0,good,8.0,720.0,1969.0,0.0,98005.0,47.5897,-122.156,2250.0,8800.0
8050798.0,09 October 2014,439000.0,4.0,2.25,2.0,0.0,0.0,fair,7.0,0.0,1978.0,0.0,98011.0,47.7746,-122.197,2340.0,8500.0
7851845.0,06 August 2014,300000.0,3.0,2.5,2.0,0.0,0.0,fair,7.0,0.0,1999.0,0.0,98059.0,47.4908,-122.154,1310.0,3344.0
7018250.0,05 February 2015,345000.0,3.0,1.5,1.0,0.0,0.0,good,8.0,0.0,1960.0,0.0,98198.0,47.4032,-122.314,1900.0,10538.0
7097117.0,12 ugust 2014,283500.0,4.0,2.25,2.0,0.0,0.0,fair,10.0,0.0,1978.0,0.0,98055.0,47.4391,-122.193,2190.0,7700.0
6931709.0,24 September 2014,425000.0,2.0,1.0,1.5,0.0,0.0,FAIR,8.0,650.0,1911.0,0.0,98103.0,47.6872,-122.339,1390.0,4732.0
6798053.0,19 March 2015,685000.0,3.0,1.75,1.0,0.0,1.0,fair,,650.0,1974.0,0.0,98033.0,47.6621,-122.189,2210.0,8976.0
7404197.0,21 April 2015,750000.0,3.0,2.5,2.0,0.0,0.0,fair,8.0,0.0,1983.0,0.0,98006.0,47.5471,-122.149,2480.0,11665.0
7823231.0,16 April 2015,245000.0,4.0,1.5,1.0,0.0,0.0,fair,8.0,0.0,1960.0,0.0,98178.0,47.4949,-122.255,1420.0,8211.0
7389179.0,03 April 2015,585444.0,6.0,3.75,1.0,0.0,2.0,FAIR,8.0,1100.0,1962.0,0.0,98144.0,47.5816,-122.296,1940.0,6000.0
7390510.0,17 September 2014,706000.0,4.0,2.5,2.0,0.0,0.0,fair,6.0,0.0,2009.0,0.0,98033.0,47.6962,-122.179,2880.0,7203.0
7148171.0,01 August 2014,445000.0,4.0,2.0,1.5,0.0,0.0,fair,7.0,800.0,1944.0,2009.0,98146.0,47.5067,-122.361,1430.0,6825.0
7102203.0,19 February 2015,241000.0,3.0,2.0,1.0,0.0,0.0,fair,7.0,0.0,1990.0,0.0,98023.0,47.2904,-122.353,1870.0,6000.0
7778464.0,03 May 2015,1175000.0,2.0,2.5,2.0,1.0,4.0,fair,,0.0,1957.0,2004.0,98155.0,47.7345,-122.285,2410.0,10476.0
6987520.0,06 February 2015,530000.0,3.0,1.0,1.5,0.0,0.0,good,7.0,450.0,1927.0,0.0,98126.0,47.5677,-122.376,1500.0,5060.0
6809677.0,02 March 2015,350000.0,3.0,1.5,1.0,0.0,0.0,fair,7.0,300.0,1948.0,0.0,98133.0,47.7352,-122.33,1490.0,8196.0
7030085.0,15 April 2015,1700000.0,4.0,3.75,2.0,1.0,4.0,fair,6.0,0.0,1999.0,0.0,98178.0,47.5115,-122.246,2290.0,13496.0
6832087.0,28 April 2015,389000.0,3.0,1.0,1.0,0.0,0.0,fair,8.0,0.0,1968.0,0.0,98072.0,47.7677,-122.163,1300.0,9453.0
7672332.0,05 November 2014,799000.0,4.0,2.75,2.0,0.0,0.0,good,10.0,250.0,1945.0,0.0,98115.0,47.6788,-122.27,1980.0,6820.0
7066733.0,04 August 2014,1400000.0,4.0,2.5,1.0,0.0,3.0,good,7.0,2020.0,1951.0,0.0,98199.0,47.6408,-122.41,3160.0,8025.0
6906642.0,29 December 2014,340895.0,2.0,1.0,1.0,0.0,0.0,excellent,7.0,0.0,1947.0,0.0,98155.0,47.734,-122.301,1500.0,7956.0
7607448.0,05 May 2014,780000.0,4.0,2.5,2.0,0.0,2.0,fair,7.0,0.0,1996.0,0.0,98074.0,47.6227,-122.029,2750.0,7220.0
